Order ID,Order Date,Completion Date,Required Accuracy,Price,Required Model Type,Customer ID,Employee ID,Model ID
S230283,2023-07-03,2023-09-15,77.48,576,RF,c0025,e00013,m0055
S230495,2023-11-21,2023-12-17,67.69,445,NB,c0045,e00016,m0052
S220678,2022-06-28,2022-06-28,73.63,309,NN,c0019,e00001,m0043
S220157,2022-02-01,2022-07-28,74.48,313,NN,c0058,e00022,m0002
S230593,2023-10-24,2023-11-18,55.2,407,NN,c0032,e00020,m0058
S220942,2022-08-05,2022-09-17,69.77,424,LR,c0007,e00007,m0009
S230620,2023-10-09,2023-12-01,77.76,459,NN,c0014,e00014,m0023
S210318,2021-12-26,2021-12-28,50.93,124,NN,c0043,e00017,m0065
S210568,2021-02-17,2021-11-03,60.67,196,NB,c0017,e00011,m0052
S210311,2021-04-18,2021-12-15,76.34,167,logR,c0026,e00003,m0007
S220055,2022-06-15,2022-08-13,60.97,230,DT,c0063,e00002,m0076
S220012,2022-01-12,2022-06-30,58.46,402,SVM,c0057,e00021,m0063
S220789,2022-05-20,2022-12-30,63.08,312,NN,c0014,e00014,m0065
S210728,2021-03-27,2021-12-30,51.59,235,NN,c0008,e00007,m0002
S210089,2021-07-24,2021-10-02,63.12,111,RF,c0027,e00014,m0013
S230483,2023-08-10,2023-12-15,58.86,663,NN,c0014,e00014,m0008
S220613,2022-04-23,2022-09-18,70.67,385,kNN,c0023,e00010,m0034
S220138,2022-12-26,2022-12-27,65.35,223,RF,c0020,e00020,m0001
S231094,2023-09-12,2023-11-03,63.4,518,logR,c0038,e00016,m0051
S210564,2021-01-17,2021-09-05,63.6,196,NN,c0014,e00014,m0002
S220486,2022-10-26,2022-11-21,64.27,207,NN,c0004,e00020,m0081
S231433,2023-09-26,2023-11-11,55.69,578,NN,c0014,e00014,m0023
S220993,2022-05-20,2022-10-10,68.27,358,logR,c0011,e00014,m0059
S210474,2021-12-04,2021-12-05,75.56,282,LR,c0007,e00007,m0045
S220746,2022-10-23,2022-12-16,58.37,422,LR,c0067,e00009,m0030
S230882,2023-08-24,2023-12-16,63.4,672,NN,c0014,e00014,m0023
S210871,2021-01-01,2021-10-11,68.61,201,kNN,c0035,e00021,m0019
S220628,2022-01-16,2022-07-11,63.49,480,logR,c0040,e00001,m0082
S210808,2021-10-15,2021-12-06,62.35,118,DT,c0063,e00015,m0011
S230245,2023-05-29,2023-07-11,67.94,412,NB,c0018,e00022,m0052
S230939,2023-10-05,2023-12-30,57.32,434,NB,c0008,e00003,m0040
S220446,2022-07-26,2022-11-12,61.49,480,NN,c0042,e00010,m0058
S230334,2023-05-27,2023-11-07,59.29,419,LR,c0070,e00003,m0060
S210167,2021-07-17,2021-10-27,58.82,114,LR,c0020,e00015,m0075
S220925,2022-03-05,2022-04-04,55.62,440,kNN,c0031,e00004,m0019
S230296,2023-10-28,2023-11-03,63.97,647,NN,c0047,e00007,m0065
S220950,2022-11-05,2022-12-28,67.35,208,DT,c0037,e00022,m0061
S210840,2021-10-20,2021-11-02,67.11,123,SVM,c0016,e00016,m0048
S210747,2021-11-07,2021-12-22,63.64,259,NB,c0003,e00005,m0029
S220370,2022-06-27,2022-09-05,65.32,465,DT,c0029,e00021,m0069
S231055,2023-12-28,2023-12-30,61.34,584,kNN,c0046,e00020,m0080
S230500,2023-01-28,2023-06-18,56.29,698,NN,c0032,e00009,m0002
S210879,2021-12-28,2021-12-31,58.81,152,LR,c0022,e00014,m0017
S230115,2023-02-10,2023-08-05,66.89,404,NN,c0014,e00014,m0002
S210582,2021-03-07,2021-05-05,67.14,285,LR,c0002,e00003,m0075
S220724,2022-07-04,2022-09-15,66.32,385,logR,c0024,e00021,m0044
S220303,2022-04-10,2022-11-01,68.8,427,SVM,c0012,e00019,m0056
S230923,2023-05-18,2023-11-12,59.68,643,logR,c0011,e00020,m0036
S220961,2022-02-15,2022-10-03,54.56,318,kNN,c0022,e00018,m0010
S220901,2022-07-01,2022-09-11,58.62,306,DT,c0014,e00021,m0026
S210082,2021-07-08,2021-09-13,64.17,282,kNN,c0011,e00014,m0019
S231392,2023-01-31,2023-05-23,54.83,674,kNN,c0049,e00006,m0019
S230957,2023-11-05,2023-12-27,63.29,412,NN,c0058,e00019,m0050
S230790,2023-05-04,2023-08-19,65.0,674,SVM,c0061,e00002,m0056
S220727,2022-03-30,2022-04-26,69.29,460,NN,c0035,e00016,m0008
S230081,2023-03-28,2023-05-17,58.43,687,logR,c0002,e00011,m0022
S210605,2021-10-27,2021-10-27,56.57,160,LR,c0006,e00018,m0068
S231093,2023-12-07,2023-12-26,57.0,484,NN,c0030,e00012,m0081
S220094,2022-07-26,2022-09-25,71.64,368,LR,c0022,e00014,m0060
S230084,2023-02-04,2023-03-05,66.32,408,kNN,c0014,e00011,m0024
S210775,2021-08-11,2021-12-19,58.55,152,DT,c0070,e00020,m0005
S220016,2022-10-18,2022-10-20,63.72,314,LR,c0035,e00012,m0009
S230681,2023-10-30,2023-11-28,72.63,454,LR,c0007,e00010,m0053
S231337,2023-12-26,2023-12-29,56.87,445,RF,c0011,e00007,m0077
S210217,2021-11-11,2021-11-24,70.14,120,DT,c0015,e00012,m0046
S220718,2022-01-02,2022-06-18,55.36,239,RF,c0069,e00018,m0077
S220768,2022-04-19,2022-07-21,57.14,215,DT,c0035,e00004,m0076
S220783,2022-03-16,2022-10-24,57.54,314,logR,c0058,e00021,m0044
S220006,2022-07-29,2022-08-11,70.59,369,RF,c0057,e00012,m0062
S220104,2022-07-28,2022-07-30,58.15,206,kNN,c0015,e00008,m0049
S210682,2021-02-12,2021-04-16,58.34,246,LR,c0018,e00019,m0060
S210409,2021-12-18,2021-12-30,68.66,110,logR,c0028,e00011,m0036
S220622,2022-04-21,2022-10-26,56.44,290,NB,c0009,e00021,m0040
S230411,2023-07-03,2023-08-07,54.78,673,NN,c0032,e00014,m0035
S230788,2023-12-16,2023-12-18,76.81,657,NN,c0014,e00014,m0008
S220298,2022-04-07,2022-04-15,55.11,316,LR,c0057,e00010,m0017
S231162,2023-12-19,2023-12-31,77.76,663,RF,c0032,e00013,m0020
S220562,2022-07-04,2022-07-04,68.55,212,SVM,c0016,e00016,m0056
S231254,2023-04-18,2023-08-18,70.83,603,kNN,c0038,e00014,m0080
S220629,2022-05-10,2022-08-14,58.99,214,logR,c0007,e00008,m0044
S210742,2021-05-22,2021-11-04,64.22,114,logR,c0015,e00011,m0066
S220648,2022-03-06,2022-12-30,60.96,476,NB,c0042,e00021,m0052
S220374,2022-05-10,2022-05-20,60.54,267,LR,c0068,e00009,m0045
S210598,2021-07-16,2021-10-22,71.8,222,SVM,c0043,e00020,m0027
S230376,2023-02-25,2023-12-01,67.39,531,NN,c0014,e00014,m0002
S210621,2021-06-27,2021-09-22,56.53,103,DT,c0012,e00002,m0011
S230446,2023-11-15,2023-11-17,50.24,558,NN,c0024,e00014,m0016
S210807,2021-10-04,2021-11-13,58.57,210,logR,c0020,e00007,m0044
S220403,2022-12-13,2022-12-14,57.19,274,SVM,c0016,e00016,m0033
S230601,2023-12-12,2023-12-29,65.17,462,NB,c0009,e00015,m0015
S220369,2022-12-26,2022-12-30,64.54,315,RF,c0017,e00010,m0047
S210823,2021-10-03,2021-11-08,50.66,149,logR,c0055,e00015,m0014
S210090,2021-03-10,2021-04-13,63.67,164,NN,c0014,e00014,m0035
S230888,2023-08-26,2023-10-14,55.76,525,kNN,c0062,e00017,m0004
S220461,2022-11-04,2022-11-08,67.15,304,NN,c0014,e00014,m0035
S220631,2022-06-09,2022-11-30,68.43,439,LR,c0041,e00009,m0068
S220640,2022-03-31,2022-06-13,56.57,387,logR,c0030,e00020,m0036
S210793,2021-04-17,2021-06-15,71.92,125,NN,c0030,e00022,m0073
S220557,2022-04-21,2022-04-28,55.04,483,NN,c0014,e00014,m0016
S220146,2022-08-10,2022-10-03,60.58,466,NN,c0051,e00001,m0058
S210182,2021-08-23,2021-12-02,72.4,113,SVM,c0016,e00016,m0048
S231367,2023-06-20,2023-09-15,64.75,677,NN,c0014,e00014,m0016
S220839,2022-05-11,2022-05-18,54.24,238,NB,c0057,e00006,m0015
S230032,2023-10-07,2023-11-01,56.11,510,kNN,c0060,e00019,m0080
S230871,2023-03-25,2023-05-08,50.91,500,NN,c0007,e00005,m0050
S230986,2023-09-05,2023-09-11,73.39,444,logR,c0013,e00016,m0036
S230109,2023-01-07,2023-03-24,74.84,501,logR,c0051,e00018,m0022
S221019,2022-02-10,2022-11-02,54.29,367,NN,c0043,e00022,m0016
S230560,2023-05-10,2023-11-24,50.26,657,DT,c0068,e00015,m0011
S230139,2023-10-23,2023-12-29,67.85,668,RF,c0060,e00013,m0062
S220997,2022-01-24,2022-11-07,65.17,495,SVM,c0016,e00016,m0071
S210364,2021-07-29,2021-09-11,63.19,191,RF,c0020,e00020,m0047
S230212,2023-11-05,2023-11-25,70.99,436,NN,c0014,e00014,m0050
S220953,2022-07-01,2022-12-18,53.86,306,LR,c0044,e00003,m0053
S220304,2022-10-24,2022-12-22,56.18,269,DT,c0060,e00004,m0031
S231419,2023-09-03,2023-12-04,65.19,636,NB,c0044,e00005,m0040
S221017,2022-04-08,2022-10-24,59.73,419,DT,c0013,e00019,m0031
S210329,2021-02-05,2021-06-16,65.41,115,SVM,c0016,e00016,m0027
S210061,2021-05-01,2021-07-28,52.07,157,kNN,c0032,e00012,m0072
S210780,2021-03-27,2021-12-23,76.8,167,logR,c0004,e00005,m0066
S220963,2022-06-10,2022-08-29,71.33,309,NN,c0014,e00014,m0035
S220353,2022-11-18,2022-12-29,76.03,232,NN,c0014,e00014,m0043
S210172,2021-03-24,2021-11-22,54.93,194,DT,c0029,e00011,m0005
S210346,2021-03-27,2021-09-10,73.35,248,LR,c0069,e00006,m0060
S220541,2022-11-01,2022-11-22,65.49,337,LR,c0013,e00020,m0037
S220893,2022-04-26,2022-11-08,57.42,381,NN,c0048,e00021,m0058
S220252,2022-11-03,2022-11-11,59.69,350,SVM,c0016,e00016,m0021
S220834,2022-08-30,2022-10-14,64.01,286,logR,c0002,e00014,m0082
S220080,2022-04-08,2022-08-19,65.62,495,NN,c0053,e00012,m0023
S210261,2021-09-13,2021-09-13,76.55,167,RF,c0039,e00019,m0006
S231056,2023-03-02,2023-07-13,76.03,496,DT,c0058,e00014,m0011
S220699,2022-04-18,2022-05-20,56.06,288,RF,c0042,e00020,m0006
S220728,2022-06-13,2022-09-28,71.43,247,LR,c0060,e00015,m0037
S230546,2023-12-21,2023-12-24,65.97,567,NN,c0021,e00003,m0065
S230312,2023-05-20,2023-12-17,66.55,430,NN,c0049,e00012,m0043
S230286,2023-01-26,2023-07-21,76.04,640,NN,c0035,e00013,m0023
S210313,2021-02-22,2021-06-28,55.11,296,kNN,c0050,e00001,m0004
S220913,2022-12-30,2022-12-31,69.56,389,NN,c0014,e00014,m0016
S231366,2023-08-13,2023-09-19,68.7,459,NN,c0001,e00018,m0043
S220427,2022-12-16,2022-12-23,64.28,300,logR,c0044,e00004,m0051
S230011,2023-09-27,2023-12-15,55.63,448,SVM,c0016,e00016,m0021
S231101,2023-08-01,2023-11-16,57.44,459,LR,c0054,e00016,m0030
S230307,2023-01-23,2023-10-22,57.25,613,NN,c0034,e00007,m0050
S231365,2023-07-22,2023-09-04,59.72,651,logR,c0051,e00009,m0051
S210287,2021-09-24,2021-10-22,70.76,289,SVM,c0007,e00017,m0003
S230972,2023-06-12,2023-07-09,70.12,435,DT,c0032,e00020,m0054
S231354,2023-06-22,2023-12-14,67.08,489,NN,c0014,e00014,m0016
S231362,2023-10-11,2023-12-30,51.73,409,NN,c0014,e00014,m0073
S231024,2023-05-14,2023-07-30,77.91,523,logR,c0070,e00007,m0007
S230407,2023-09-20,2023-10-13,65.85,585,NN,c0008,e00007,m0035
S220584,2022-05-23,2022-11-13,62.13,283,NN,c0071,e00004,m0065
S231179,2023-12-25,2023-12-29,77.89,670,NN,c0041,e00019,m0008
S231221,2023-04-26,2023-09-26,63.37,470,NN,c0048,e00004,m0081
S220573,2022-07-06,2022-10-20,74.72,462,NN,c0035,e00018,m0073
S230529,2023-12-04,2023-12-17,60.02,502,kNN,c0033,e00006,m0057
S210628,2021-02-07,2021-05-08,54.6,220,NN,c0014,e00014,m0073
S210634,2021-08-06,2021-12-23,76.12,258,NN,c0014,e00014,m0023
S210516,2021-07-07,2021-11-24,64.98,266,NB,c0050,e00007,m0052
S220282,2022-11-24,2022-11-28,60.71,480,NN,c0014,e00014,m0050
S230582,2023-05-13,2023-11-28,53.66,637,NN,c0055,e00020,m0081
S210024,2021-01-23,2021-05-26,69.26,260,DT,c0017,e00014,m0046
S220885,2022-05-17,2022-11-08,57.92,239,logR,c0067,e00003,m0059
S230176,2023-05-22,2023-06-25,69.72,695,DT,c0012,e00016,m0061
S210322,2021-02-04,2021-08-29,69.42,199,RF,c0020,e00020,m0077
S220036,2022-07-31,2022-12-31,77.76,287,RF,c0020,e00020,m0039
S210173,2021-09-30,2021-12-22,58.68,132,DT,c0071,e00006,m0054
S210635,2021-11-25,2021-11-27,64.34,220,kNN,c0030,e00007,m0057
S230192,2023-11-29,2023-12-13,60.31,681,NB,c0002,e00009,m0078
S231381,2023-10-04,2023-11-07,57.07,674,NN,c0035,e00005,m0023
S220725,2022-05-09,2022-06-02,65.93,284,NN,c0014,e00014,m0065
S210291,2021-11-26,2021-12-20,61.21,240,kNN,c0014,e00017,m0024
S231220,2023-11-23,2023-12-04,63.97,439,LR,c0038,e00005,m0030
S231071,2023-03-28,2023-10-09,66.4,671,NN,c0068,e00009,m0016
S230156,2023-07-20,2023-10-20,59.93,494,NN,c0014,e00014,m0043
S221086,2022-09-13,2022-10-22,73.1,417,NB,c0023,e00002,m0078
S220132,2022-11-14,2022-12-14,75.68,455,NB,c0030,e00018,m0067
S221104,2022-09-22,2022-10-18,70.13,446,NN,c0007,e00010,m0050
S220164,2022-07-13,2022-11-26,71.01,427,logR,c0005,e00005,m0028
S231100,2023-11-04,2023-12-08,66.65,412,NB,c0031,e00015,m0040
S230473,2023-03-31,2023-06-18,65.41,562,kNN,c0060,e00019,m0004
S220293,2022-07-22,2022-09-03,69.16,247,NN,c0061,e00001,m0043
S220544,2022-04-26,2022-06-28,54.83,257,LR,c0038,e00021,m0075
S220930,2022-05-12,2022-11-30,72.1,368,NB,c0032,e00013,m0015
S210704,2021-05-16,2021-07-31,56.29,156,NB,c0023,e00011,m0078
S220064,2022-05-21,2022-08-14,71.42,496,DT,c0053,e00010,m0061
S230663,2023-06-19,2023-07-21,56.83,680,SVM,c0050,e00002,m0021
S210520,2021-03-03,2021-12-26,53.81,131,LR,c0007,e00012,m0075
S210197,2021-05-07,2021-05-27,51.89,102,NB,c0046,e00015,m0078
S220960,2022-09-27,2022-12-05,51.01,308,RF,c0014,e00014,m0070
S230013,2023-02-27,2023-03-08,69.34,475,NN,c0054,e00017,m0023
S230895,2023-01-06,2023-05-25,58.18,428,NN,c0007,e00015,m0023
S220453,2022-09-22,2022-10-23,61.01,436,NB,c0065,e00009,m0015
S220761,2022-12-14,2022-12-30,54.13,212,LR,c0013,e00018,m0009
S210535,2021-11-18,2021-12-15,54.56,222,SVM,c0016,e00016,m0021
S230557,2023-08-29,2023-12-23,69.06,438,RF,c0023,e00009,m0055
S220587,2022-10-26,2022-10-29,65.68,408,NN,c0066,e00018,m0043
S210108,2021-04-29,2021-10-16,69.06,293,LR,c0012,e00002,m0037
S231302,2023-04-04,2023-04-28,63.4,514,RF,c0064,e00009,m0055
S210155,2021-07-10,2021-10-27,73.77,186,kNN,c0016,e00017,m0024
S210185,2021-08-15,2021-12-27,59.65,263,SVM,c0070,e00017,m0003
S221071,2022-01-22,2022-04-03,57.83,266,logR,c0057,e00004,m0066
S210051,2021-12-19,2021-12-25,68.56,239,DT,c0042,e00004,m0026
S210570,2021-11-05,2021-12-14,72.5,211,DT,c0005,e00009,m0061
S230892,2023-09-10,2023-09-29,60.96,534,NN,c0014,e00014,m0043
S220571,2022-05-27,2022-07-24,66.26,261,NN,c0014,e00014,m0016
S220178,2022-04-27,2022-07-14,65.08,484,LR,c0026,e00013,m0060
S230399,2023-02-27,2023-07-31,70.31,692,NN,c0014,e00014,m0016
S220126,2022-05-05,2022-09-28,57.84,412,NN,c0020,e00009,m0023
S210199,2021-09-21,2021-12-29,51.97,228,DT,c0031,e00006,m0031
S220180,2022-09-13,2022-11-16,64.24,228,RF,c0066,e00003,m0001
S210502,2021-08-10,2021-09-05,55.81,277,NN,c0014,e00014,m0065
S230053,2023-07-11,2023-12-09,58.97,453,DT,c0037,e00015,m0054
S210170,2021-02-12,2021-07-26,62.58,285,NB,c0060,e00011,m0015
S220923,2022-10-30,2022-12-29,68.81,390,NN,c0072,e00020,m0081
S220485,2022-09-24,2022-10-26,76.81,224,RF,c0020,e00020,m0032
S230443,2023-07-29,2023-11-07,61.58,629,kNN,c0010,e00016,m0064
S231288,2023-01-19,2023-10-14,57.35,410,LR,c0012,e00015,m0060
S230030,2023-06-03,2023-07-17,50.49,455,NN,c0063,e00016,m0008
S210781,2021-07-16,2021-09-01,76.48,239,LR,c0021,e00012,m0075
S220892,2022-08-16,2022-12-28,62.9,322,LR,c0068,e00015,m0030
S210615,2021-11-18,2021-12-03,75.5,280,logR,c0017,e00008,m0007
S210195,2021-06-19,2021-09-15,51.74,244,kNN,c0011,e00008,m0034
S230033,2023-06-09,2023-08-06,61.6,685,NN,c0014,e00014,m0043
S230007,2023-05-18,2023-07-09,63.1,607,NN,c0031,e00008,m0008
S231264,2023-07-11,2023-10-29,71.98,661,SVM,c0016,e00016,m0056
S210392,2021-06-11,2021-09-17,65.53,221,RF,c0020,e00020,m0025
S230926,2023-09-03,2023-09-24,59.47,519,NN,c0043,e00019,m0073
S220031,2022-01-07,2022-10-01,73.08,378,RF,c0020,e00020,m0055
S220833,2022-01-27,2022-03-10,75.28,379,NN,c0014,e00014,m0016
S231193,2023-11-19,2023-11-28,69.48,698,NN,c0043,e00009,m0081
S230774,2023-10-21,2023-12-11,56.25,675,NN,c0014,e00014,m0065
S220227,2022-09-20,2022-12-05,55.85,221,NN,c0057,e00015,m0002
S231034,2023-07-21,2023-12-06,73.33,533,NN,c0014,e00014,m0008
S231303,2023-05-19,2023-08-21,67.08,491,NN,c0005,e00018,m0081
S230883,2023-03-09,2023-12-20,58.22,584,NN,c0014,e00014,m0043
S210490,2021-04-14,2021-11-19,55.04,285,LR,c0020,e00001,m0068
S210303,2021-05-04,2021-12-22,58.45,209,kNN,c0034,e00002,m0049
S230612,2023-03-07,2023-03-24,75.85,619,logR,c0069,e00006,m0051
S230209,2023-10-22,2023-11-16,65.23,684,LR,c0043,e00001,m0009
S220428,2022-08-03,2022-12-14,59.82,384,NN,c0004,e00010,m0008
S230341,2023-07-20,2023-08-23,53.75,630,DT,c0064,e00005,m0038
S230680,2023-05-16,2023-11-08,60.74,695,NB,c0016,e00019,m0052
S231009,2023-07-19,2023-12-24,65.69,441,NN,c0006,e00013,m0058
S220141,2022-12-15,2022-12-21,55.11,328,NN,c0014,e00014,m0050
S231397,2023-04-10,2023-05-13,65.11,653,RF,c0019,e00021,m0001
S231329,2023-12-01,2023-12-07,63.16,578,NN,c0014,e00014,m0008
S230393,2023-07-15,2023-08-09,73.23,485,NN,c0036,e00018,m0073
S230797,2023-07-08,2023-09-26,73.88,422,LR,c0010,e00002,m0053
S231208,2023-06-27,2023-09-11,65.4,659,LR,c0053,e00010,m0045
S230538,2023-06-25,2023-08-21,56.41,671,DT,c0050,e00002,m0038
S230297,2023-01-07,2023-06-04,52.38,515,NN,c0059,e00014,m0008
S231052,2023-09-07,2023-11-28,67.86,573,DT,c0065,e00013,m0076
S210811,2021-08-04,2021-12-16,67.3,156,LR,c0059,e00016,m0045
S210671,2021-10-01,2021-11-06,70.29,286,DT,c0009,e00005,m0031
S210044,2021-06-06,2021-07-21,55.96,282,LR,c0035,e00007,m0068
S210280,2021-01-01,2021-11-15,63.53,119,SVM,c0016,e00016,m0012
S231324,2023-06-24,2023-07-23,62.89,517,NN,c0017,e00013,m0081
S230764,2023-08-29,2023-09-20,72.69,643,SVM,c0016,e00016,m0079
S231430,2023-08-16,2023-10-01,52.89,550,NN,c0014,e00014,m0016
S210448,2021-07-12,2021-12-11,69.99,131,SVM,c0052,e00020,m0003
S231371,2023-03-14,2023-09-21,59.7,630,DT,c0069,e00018,m0005
S210049,2021-01-08,2021-07-17,73.76,268,DT,c0008,e00017,m0018
S220069,2022-09-15,2022-12-30,52.15,471,kNN,c0025,e00014,m0057
S230344,2023-08-09,2023-10-11,66.59,485,NN,c0017,e00011,m0016
S210683,2021-11-22,2021-12-09,51.05,156,SVM,c0016,e00016,m0003
S230363,2023-06-06,2023-09-14,58.06,536,NN,c0014,e00014,m0058
S210239,2021-05-27,2021-09-11,67.28,284,NN,c0002,e00011,m0023
S220701,2022-08-21,2022-08-26,55.05,367,NB,c0069,e00013,m0029
S210461,2021-12-03,2021-12-24,64.87,131,logR,c0061,e00014,m0051
S231240,2023-02-20,2023-04-18,66.3,528,LR,c0063,e00013,m0030
S230365,2023-10-31,2023-11-25,59.9,431,NN,c0008,e00008,m0050
S231401,2023-01-01,2023-12-29,74.78,457,NN,c0014,e00014,m0008
S230978,2023-03-06,2023-07-23,72.37,643,LR,c0028,e00022,m0030
S230440,2023-08-08,2023-09-17,50.78,441,SVM,c0016,e00016,m0079
S210081,2021-02-20,2021-11-08,72.5,240,NB,c0071,e00002,m0015
S230246,2023-07-17,2023-08-04,72.19,669,NN,c0067,e00016,m0073
S210617,2021-02-24,2021-09-05,61.65,249,NN,c0014,e00014,m0002
S210597,2021-05-08,2021-09-15,72.09,243,NB,c0055,e00018,m0052
S220592,2022-10-13,2022-12-02,60.03,351,NB,c0017,e00010,m0052
S230740,2023-04-25,2023-06-10,66.39,544,NN,c0014,e00014,m0002
S230554,2023-08-14,2023-08-29,52.26,619,logR,c0037,e00012,m0044
S220977,2022-02-14,2022-04-12,54.97,310,NN,c0014,e00014,m0050
S230969,2023-01-09,2023-02-04,54.84,670,NN,c0014,e00014,m0058
S210058,2021-12-26,2021-12-30,67.21,159,LR,c0006,e00019,m0060
S230096,2023-04-10,2023-11-07,56.36,465,NN,c0014,e00014,m0043
S221102,2022-06-24,2022-09-11,58.52,296,NN,c0021,e00019,m0081
S221006,2022-07-08,2022-08-11,55.08,414,SVM,c0016,e00016,m0048
S230935,2023-03-07,2023-06-22,56.75,465,logR,c0057,e00019,m0082
S210115,2021-07-12,2021-12-18,71.78,124,RF,c0011,e00018,m0055
S230318,2023-03-27,2023-07-16,63.61,573,NN,c0014,e00014,m0002
S230042,2023-05-31,2023-07-28,75.5,530,RF,c0046,e00010,m0032
S231154,2023-05-08,2023-11-19,65.49,472,NN,c0039,e00008,m0081
S220255,2022-02-01,2022-12-02,53.13,479,NN,c0069,e00019,m0002
S220630,2022-05-14,2022-12-13,52.28,405,NN,c0014,e00014,m0008
S230456,2023-02-13,2023-06-01,57.44,450,NN,c0014,e00017,m0043
S230990,2023-03-02,2023-11-12,66.37,510,RF,c0020,e00020,m0062
S220675,2022-01-09,2022-10-31,72.27,456,kNN,c0066,e00001,m0019
S231186,2023-10-18,2023-12-06,63.19,641,NN,c0005,e00007,m0043
S230985,2023-02-05,2023-08-01,52.13,551,NN,c0035,e00003,m0043
S230640,2023-06-21,2023-12-06,69.54,647,RF,c0008,e00008,m0032
S231059,2023-12-11,2023-12-22,50.24,696,NN,c0014,e00014,m0081
S220145,2022-04-23,2022-06-24,71.23,288,NN,c0014,e00014,m0043
S230886,2023-07-02,2023-11-03,63.01,638,NN,c0018,e00014,m0035
S210795,2021-06-12,2021-10-24,53.87,295,RF,c0020,e00020,m0006
S220936,2022-08-28,2022-12-19,61.06,407,NN,c0014,e00014,m0043
S230068,2023-10-25,2023-11-17,70.77,647,NN,c0066,e00016,m0035
S210651,2021-08-02,2021-11-01,65.53,107,logR,c0021,e00007,m0082
S210532,2021-01-14,2021-10-28,51.04,279,NB,c0012,e00022,m0067
S210478,2021-03-06,2021-12-07,75.16,248,LR,c0019,e00002,m0075
S210234,2021-03-09,2021-04-14,61.43,287,SVM,c0012,e00017,m0071
S230715,2023-08-08,2023-12-28,76.48,617,NN,c0008,e00012,m0023
S230742,2023-05-25,2023-08-02,50.62,471,DT,c0005,e00007,m0011
S230146,2023-11-14,2023-12-05,65.12,608,NN,c0014,e00014,m0058
S230284,2023-03-28,2023-04-01,54.9,612,RF,c0013,e00015,m0077
S230409,2023-02-21,2023-09-28,56.98,670,LR,c0065,e00013,m0068
S230594,2023-03-16,2023-09-03,74.96,406,NB,c0034,e00019,m0078
S230058,2023-12-04,2023-12-21,59.19,522,NN,c0014,e00014,m0023
S210756,2021-09-28,2021-12-30,65.79,178,DT,c0039,e00009,m0076
S231125,2023-02-08,2023-04-16,64.28,646,NN,c0024,e00016,m0023
S230781,2023-11-15,2023-12-06,77.65,445,kNN,c0004,e00020,m0034
S210846,2021-02-16,2021-05-28,58.54,128,LR,c0063,e00016,m0045
S210050,2021-03-03,2021-08-03,61.31,258,kNN,c0067,e00007,m0024
S220073,2022-08-25,2022-09-17,55.83,213,NN,c0014,e00014,m0023
S230561,2023-09-14,2023-11-09,67.9,472,DT,c0044,e00005,m0031
S220837,2022-08-12,2022-08-19,51.86,274,NN,c0014,e00014,m0081
S230364,2023-01-16,2023-01-20,71.94,425,NN,c0062,e00002,m0023
S220513,2022-03-19,2022-06-15,52.14,425,logR,c0010,e00008,m0082
S220342,2022-05-26,2022-11-04,73.36,267,DT,c0054,e00020,m0061
S221007,2022-04-17,2022-08-20,50.9,357,NN,c0060,e00001,m0023
S210321,2021-06-18,2021-08-29,55.86,195,kNN,c0008,e00011,m0042
S230414,2023-04-24,2023-10-05,56.87,533,RF,c0020,e00020,m0039
S220207,2022-08-24,2022-10-16,70.98,336,DT,c0036,e00009,m0069
S220636,2022-02-27,2022-11-10,70.85,206,LR,c0008,e00005,m0037
S231012,2023-08-21,2023-09-02,51.03,516,RF,c0023,e00009,m0006
S231296,2023-08-12,2023-09-19,66.56,416,NN,c0014,e00014,m0008
S230515,2023-01-01,2023-03-22,75.19,582,NN,c0014,e00014,m0065
S210809,2021-03-03,2021-12-07,73.37,128,logR,c0022,e00004,m0014
S210762,2021-09-14,2021-12-28,61.36,204,NN,c0014,e00014,m0050
S210433,2021-07-18,2021-09-12,56.18,282,NB,c0029,e00005,m0078
S231373,2023-07-01,2023-09-01,59.85,497,NN,c0014,e00014,m0065
S231168,2023-02-28,2023-11-19,65.44,539,NN,c0011,e00015,m0081
S230989,2023-07-25,2023-11-14,61.53,427,NN,c0022,e00022,m0002
S230450,2023-10-17,2023-10-25,50.47,512,NB,c0008,e00005,m0029
S210441,2021-05-30,2021-10-12,59.91,125,SVM,c0016,e00016,m0003
S220128,2022-08-07,2022-11-11,70.57,368,SVM,c0016,e00022,m0063
S210542,2021-10-16,2021-11-11,75.63,126,LR,c0008,e00003,m0009
S221018,2022-01-14,2022-05-16,57.71,442,NN,c0068,e00012,m0058
S230247,2023-02-16,2023-03-20,77.17,687,NN,c0034,e00006,m0035
S220567,2022-08-12,2022-12-24,60.51,315,NN,c0014,e00014,m0058
S231126,2023-02-09,2023-08-09,58.75,466,NN,c0014,e00014,m0023
S210785,2021-10-01,2021-11-26,61.19,154,logR,c0066,e00019,m0028
S210207,2021-01-14,2021-07-15,67.77,157,DT,c0050,e00020,m0069
S230703,2023-07-13,2023-09-30,69.79,526,NN,c0070,e00010,m0081
S220264,2022-10-29,2022-12-18,76.05,400,SVM,c0040,e00002,m0071
S220693,2022-05-17,2022-05-26,62.45,407,NN,c0058,e00019,m0002
S220685,2022-09-09,2022-11-07,62.8,386,NN,c0014,e00014,m0023
